horizon,material,model,mean_smape,std_smape,sum_smape,n_expected_folds,n_evaluated_folds
22,12,ridge_h22_lags_1_2_3_4_5_10_22_roll10_alpha_0.001,1.2211043569489322,0.3323542791946705,14.653252283387186,12,12
22,13,ridge_h22_lags_1_2_3_4_5_10_22_roll10_alpha_0.001,1.8021952287708862,0.17957580908402485,21.626342745250636,12,12
22,1,ridge_h22_lags_1_2_3_4_5_10_22_roll22_alpha_0.001,0.1159012411458336,0.04010182323579916,1.3908148937500031,12,12
22,2,ridge_h22_lags_1_2_3_4_5_10_22_roll22_alpha_0.001,0.14386494343080838,0.06010016134199411,1.7263793211697007,12,12
22,3,ridge_h22_lags_1_2_3_4_5_10_22_roll22_alpha_0.001,0.1462770600998096,0.06559696413683536,1.755324721197715,12,12
22,4,ridge_h22_lags_1_2_3_4_5_10_22_roll22_alpha_0.001,0.1475304154836135,0.04488369337458253,1.770364985803362,12,12
22,5,ridge_h22_lags_1_2_3_4_5_10_22_roll22_alpha_0.001,0.10184867708484781,0.042745159222612954,1.2221841250181738,12,12
22,6,ridge_h22_lags_1_2_3_4_5_10_22_roll22_alpha_0.001,0.1346128605763939,0.03632778755993422,1.615354326916727,12,12
22,7,ridge_h22_lags_1_2_3_4_5_10_22_roll22_alpha_0.001,0.24617139750182362,0.07022188760909562,2.9540567700218836,12,12
22,8,ridge_h22_lags_1_2_3_4_5_10_22_roll22_alpha_0.001,0.20141272031225785,0.11929708851907853,2.416952643747094,12,12
22,9,ridge_h22_lags_1_2_3_4_5_10_22_roll22_alpha_0.001,0.1908189902483818,0.10067213140348712,2.289827882980582,12,12
22,10,ridge_h22_lags_1_2_3_4_5_10_22_roll22_alpha_0.001,0.11803755606521281,0.0385729432599934,1.4164506727825537,12,12
22,11,ridge_h22_lags_1_2_3_4_5_10_22_roll22_alpha_0.001,0.4864911768507252,0.4378064743950527,5.837894122208702,12,12
22,12,ridge_h22_lags_1_2_3_4_5_10_22_roll22_alpha_0.001,1.2191085002175297,0.33929639740675244,14.629302002610357,12,12
22,13,ridge_h22_lags_1_2_3_4_5_10_22_roll22_alpha_0.001,1.8093566949297923,0.1729068075019315,21.71228033915751,12,12
