horizon,material,model,fold,train_end,test_start,test_end,n_test,n_observed,smape
10,6,ridge_base_alpha_0.0001_input_lag10,27,2024-12-25,2024-12-26,2024-12-31,4,4,0.20524810603715254
10,8,ridge_base_alpha_0.0001_input_lag10,1,2023-12-27,2023-12-28,2024-01-10,10,9,0.3589976178374056
10,8,ridge_base_alpha_0.0001_input_lag10,2,2024-01-10,2024-01-11,2024-01-24,10,10,0.27836478138356674
10,8,ridge_base_alpha_0.0001_input_lag10,3,2024-01-24,2024-01-25,2024-02-07,10,10,0.18544412123958226
10,8,ridge_base_alpha_0.0001_input_lag10,4,2024-02-07,2024-02-08,2024-02-21,10,6,0.3131090088696251
10,8,ridge_base_alpha_0.0001_input_lag10,5,2024-02-21,2024-02-22,2024-03-06,10,10,0.23510373293866993
10,8,ridge_base_alpha_0.0001_input_lag10,6,2024-03-06,2024-03-07,2024-03-20,10,10,0.17278395635210328
10,8,ridge_base_alpha_0.0001_input_lag10,7,2024-03-20,2024-03-21,2024-04-03,10,10,0.35638478126987766
10,8,ridge_base_alpha_0.0001_input_lag10,8,2024-04-03,2024-04-04,2024-04-17,10,10,0.34934052601394483
10,8,ridge_base_alpha_0.0001_input_lag10,9,2024-04-17,2024-04-18,2024-05-01,10,10,0.2282664925895647
10,8,ridge_base_alpha_0.0001_input_lag10,10,2024-05-01,2024-05-02,2024-05-15,10,10,0.10455524262908329
10,8,ridge_base_alpha_0.0001_input_lag10,11,2024-05-15,2024-05-16,2024-05-29,10,10,0.3452427747635795
10,8,ridge_base_alpha_0.0001_input_lag10,12,2024-05-29,2024-05-30,2024-06-12,10,10,0.09068441307979029
10,8,ridge_base_alpha_0.0001_input_lag10,13,2024-06-12,2024-06-13,2024-06-26,10,10,0.11760958654313117
10,8,ridge_base_alpha_0.0001_input_lag10,14,2024-06-26,2024-06-27,2024-07-10,10,10,0.19571210465264086
10,8,ridge_base_alpha_0.0001_input_lag10,15,2024-07-10,2024-07-11,2024-07-24,10,10,0.09910473311439254
10,8,ridge_base_alpha_0.0001_input_lag10,16,2024-07-24,2024-07-25,2024-08-07,10,10,0.18806433487799804
10,8,ridge_base_alpha_0.0001_input_lag10,17,2024-08-07,2024-08-08,2024-08-21,10,10,0.20604932490458205
10,8,ridge_base_alpha_0.0001_input_lag10,18,2024-08-21,2024-08-22,2024-09-04,10,10,0.09294422514359754
10,8,ridge_base_alpha_0.0001_input_lag10,19,2024-09-04,2024-09-05,2024-09-18,10,10,0.08340396764333113
10,8,ridge_base_alpha_0.0001_input_lag10,20,2024-09-18,2024-09-19,2024-10-02,10,10,0.157197374838404
10,8,ridge_base_alpha_0.0001_input_lag10,21,2024-10-02,2024-10-03,2024-10-16,10,10,0.09853250242538436
10,8,ridge_base_alpha_0.0001_input_lag10,22,2024-10-16,2024-10-17,2024-10-30,10,10,0.03560831708669988
10,8,ridge_base_alpha_0.0001_input_lag10,23,2024-10-30,2024-10-31,2024-11-13,10,10,0.10377318963312093
10,8,ridge_base_alpha_0.0001_input_lag10,24,2024-11-13,2024-11-14,2024-11-27,10,10,0.13234923405952356
10,8,ridge_base_alpha_0.0001_input_lag10,25,2024-11-27,2024-11-28,2024-12-11,10,10,0.13577408768312263
10,8,ridge_base_alpha_0.0001_input_lag10,26,2024-12-11,2024-12-12,2024-12-25,10,9,0.06506950478601839
10,8,ridge_base_alpha_0.0001_input_lag10,27,2024-12-25,2024-12-26,2024-12-31,4,4,0.19313218711699398
10,11,ridge_base_alpha_0.0001_input_lag10,1,2023-12-27,2023-12-28,2024-01-10,10,9,0.11632857770037278
10,11,ridge_base_alpha_0.0001_input_lag10,2,2024-01-10,2024-01-11,2024-01-24,10,10,1.5961553737336522
10,11,ridge_base_alpha_0.0001_input_lag10,3,2024-01-24,2024-01-25,2024-02-07,10,10,0.8607648927967049
10,11,ridge_base_alpha_0.0001_input_lag10,4,2024-02-07,2024-02-08,2024-02-21,10,6,0.12250982883320724
10,11,ridge_base_alpha_0.0001_input_lag10,5,2024-02-21,2024-02-22,2024-03-06,10,10,0.16103338791844513
10,11,ridge_base_alpha_0.0001_input_lag10,6,2024-03-06,2024-03-07,2024-03-20,10,10,0.1569692172170603
10,11,ridge_base_alpha_0.0001_input_lag10,7,2024-03-20,2024-03-21,2024-04-03,10,10,0.16319799314535072
10,11,ridge_base_alpha_0.0001_input_lag10,8,2024-04-03,2024-04-04,2024-04-17,10,10,0.2195009678680008
10,11,ridge_base_alpha_0.0001_input_lag10,9,2024-04-17,2024-04-18,2024-05-01,10,10,0.12925991177309687
10,11,ridge_base_alpha_0.0001_input_lag10,10,2024-05-01,2024-05-02,2024-05-15,10,10,0.34161230972829265
10,11,ridge_base_alpha_0.0001_input_lag10,11,2024-05-15,2024-05-16,2024-05-29,10,10,0.21840814010258724
10,11,ridge_base_alpha_0.0001_input_lag10,12,2024-05-29,2024-05-30,2024-06-12,10,10,0.17223707783358166
10,11,ridge_base_alpha_0.0001_input_lag10,13,2024-06-12,2024-06-13,2024-06-26,10,10,0.12027248199590156
10,11,ridge_base_alpha_0.0001_input_lag10,14,2024-06-26,2024-06-27,2024-07-10,10,10,0.17406138677840355
10,11,ridge_base_alpha_0.0001_input_lag10,15,2024-07-10,2024-07-11,2024-07-24,10,10,0.2146252943220066
10,11,ridge_base_alpha_0.0001_input_lag10,16,2024-07-24,2024-07-25,2024-08-07,10,10,0.09655699860498958
10,11,ridge_base_alpha_0.0001_input_lag10,17,2024-08-07,2024-08-08,2024-08-21,10,10,0.2600818604851244
10,11,ridge_base_alpha_0.0001_input_lag10,18,2024-08-21,2024-08-22,2024-09-04,10,10,0.19210538923054096
10,11,ridge_base_alpha_0.0001_input_lag10,19,2024-09-04,2024-09-05,2024-09-18,10,10,0.22057896197782517
10,11,ridge_base_alpha_0.0001_input_lag10,20,2024-09-18,2024-09-19,2024-10-02,10,10,0.07584384839131547
10,11,ridge_base_alpha_0.0001_input_lag10,21,2024-10-02,2024-10-03,2024-10-16,10,10,0.16243326916364953
10,11,ridge_base_alpha_0.0001_input_lag10,22,2024-10-16,2024-10-17,2024-10-30,10,10,0.13902995533403567
10,11,ridge_base_alpha_0.0001_input_lag10,23,2024-10-30,2024-10-31,2024-11-13,10,10,0.11209390745336004
10,11,ridge_base_alpha_0.0001_input_lag10,24,2024-11-13,2024-11-14,2024-11-27,10,10,0.5332984203396497
10,11,ridge_base_alpha_0.0001_input_lag10,25,2024-11-27,2024-11-28,2024-12-11,10,10,1.5425152084335296
10,11,ridge_base_alpha_0.0001_input_lag10,26,2024-12-11,2024-12-12,2024-12-25,10,9,1.453197394545117
10,11,ridge_base_alpha_0.0001_input_lag10,27,2024-12-25,2024-12-26,2024-12-31,4,4,1.775662838632926
10,12,ridge_base_alpha_0.0001_input_lag10,1,2023-12-27,2023-12-28,2024-01-10,10,9,0.8370447021124408
10,12,ridge_base_alpha_0.0001_input_lag10,2,2024-01-10,2024-01-11,2024-01-24,10,10,1.1515785927193745
10,12,ridge_base_alpha_0.0001_input_lag10,3,2024-01-24,2024-01-25,2024-02-07,10,10,0.8111241131891295
10,12,ridge_base_alpha_0.0001_input_lag10,4,2024-02-07,2024-02-08,2024-02-21,10,6,1.9056243157281545
10,12,ridge_base_alpha_0.0001_input_lag10,5,2024-02-21,2024-02-22,2024-03-06,10,10,1.64881826373856
