horizon,material,model,fold,train_end,test_start,test_end,n_test,n_observed,smape
10,5,naive,8,2024-04-03,2024-04-04,2024-04-17,10,10,0.1664321699916972
10,5,naive,9,2024-04-17,2024-04-18,2024-05-01,10,10,0.1897116515851721
10,5,naive,10,2024-05-01,2024-05-02,2024-05-15,10,10,0.23932162649844418
10,5,naive,11,2024-05-15,2024-05-16,2024-05-29,10,10,0.24628339844671482
10,5,naive,12,2024-05-29,2024-05-30,2024-06-12,10,10,0.08495600591597152
10,5,naive,13,2024-06-12,2024-06-13,2024-06-26,10,10,0.13890503712534025
10,5,naive,14,2024-06-26,2024-06-27,2024-07-10,10,10,0.08929136738155063
10,5,naive,15,2024-07-10,2024-07-11,2024-07-24,10,10,0.17933256875154047
10,5,naive,16,2024-07-24,2024-07-25,2024-08-07,10,10,0.11262752644856343
10,5,naive,17,2024-08-07,2024-08-08,2024-08-21,10,10,0.13084888021943977
10,5,naive,18,2024-08-21,2024-08-22,2024-09-04,10,10,0.09802951353537447
10,5,naive,19,2024-09-04,2024-09-05,2024-09-18,10,10,0.05687516566162583
10,5,naive,20,2024-09-18,2024-09-19,2024-10-02,10,10,0.0552602742018801
10,5,naive,21,2024-10-02,2024-10-03,2024-10-16,10,10,0.16950559331262952
10,5,naive,22,2024-10-16,2024-10-17,2024-10-30,10,10,0.037686405495167434
10,5,naive,23,2024-10-30,2024-10-31,2024-11-13,10,10,0.08566257065071461
10,5,naive,24,2024-11-13,2024-11-14,2024-11-27,10,10,0.10568307533014742
10,5,naive,25,2024-11-27,2024-11-28,2024-12-11,10,10,0.0779682619635951
10,5,naive,26,2024-12-11,2024-12-12,2024-12-25,10,9,0.05010796962814117
10,5,naive,27,2024-12-25,2024-12-26,2024-12-31,4,4,0.14778438076521627
10,5,moving_average,1,2023-12-27,2023-12-28,2024-01-10,10,9,0.09047455987199185
10,5,moving_average,2,2024-01-10,2024-01-11,2024-01-24,10,10,0.033705855913618736
10,5,moving_average,3,2024-01-24,2024-01-25,2024-02-07,10,10,0.1633589867447266
10,5,moving_average,4,2024-02-07,2024-02-08,2024-02-21,10,6,0.0642578861313433
10,5,moving_average,5,2024-02-21,2024-02-22,2024-03-06,10,10,0.09667758628895104
10,5,moving_average,6,2024-03-06,2024-03-07,2024-03-20,10,10,0.0771141738330705
10,5,moving_average,7,2024-03-20,2024-03-21,2024-04-03,10,10,0.09025474880893115
10,5,moving_average,8,2024-04-03,2024-04-04,2024-04-17,10,10,0.05945674049866691
10,5,moving_average,9,2024-04-17,2024-04-18,2024-05-01,10,10,0.22705758301128287
10,5,moving_average,10,2024-05-01,2024-05-02,2024-05-15,10,10,0.178609770469864
10,5,moving_average,11,2024-05-15,2024-05-16,2024-05-29,10,10,0.3207926261553294
10,5,moving_average,12,2024-05-29,2024-05-30,2024-06-12,10,10,0.09934891955569289
10,5,moving_average,13,2024-06-12,2024-06-13,2024-06-26,10,10,0.05089925786020369
10,5,moving_average,14,2024-06-26,2024-06-27,2024-07-10,10,10,0.0814095815960856
10,5,moving_average,15,2024-07-10,2024-07-11,2024-07-24,10,10,0.05826503360613971
10,5,moving_average,16,2024-07-24,2024-07-25,2024-08-07,10,10,0.10036318484263357
